Male_ID,Group_ID,Collection_date,Hydroyear,T3_conc,GC_conc,Season,Rainfall,Tav,Group_size,Hierarchy_stability,T3_storage,GC_storage,Age,Alpha_status,Ordinal_rank,Consortships,Aggression,Genetic_ancestry,,,,,,,,,,,,
95,N,1/2/2006,2006,97.23,126.10,short rain,0.00,24.20,15,stable,15.58,0.53,16.16,non-alpha,12,0.00,-0.26,0.277,,,,,,,,,,,,
29,N,1/4/2006,2006,87.75,36.50,short rain,0.00,24.20,15,stable,15.53,0.52,17.26,non-alpha,14,0.00,-0.26,NA,,,,,,,,,,,,
177,N,1/13/2006,2006,128.98,36.88,short rain,3.00,24.10,15,stable,12.43,0.49,8.92,non-alpha,3,17.00,0.04,0.508,,,,,,,,,,,,
57,N,1/13/2006,2006,163.20,49.44,short rain,3.00,24.10,15,stable,12.43,0.49,8.68,alpha,1,0.00,0.34,0.707,,,,,,,,,,,,
123,D,1/18/2006,2006,78.51,42.00,short rain,11.00,24.30,8,unstable,12.41,0.47,8.38,non-alpha,5,0.00,-0.32,0.476,,,,,,,,,,,,
69,K,1/28/2006,2006,103.49,55.93,short rain,11.00,24.30,7,unstable,15.47,0.45,16.07,non-alpha,6,0.00,-0.30,NA,,,,,,,,,,,,
144,F,2/3/2006,2006,87.30,66.65,short dry,11.00,24.60,6,stable,15.45,0.43,9.48,non-alpha,3,0.00,-0.01,0.539,,,,,,,,,,,,
29,N,2/18/2006,2006,203.72,43.87,short dry,0.00,24.90,14,stable,15.41,0.39,17.38,non-alpha,14,0.00,-0.26,NA,,,,,,,,,,,,
128,F,3/8/2006,2006,73.62,61.33,long rain,47.00,26.00,6,stable,12.28,1.31,8.36,non-alpha,5,0.00,-0.28,0.302,,,,,,,,,,,,
108,D,3/13/2006,2006,66.06,149.83,long rain,63.00,26.10,7,unstable,13.93,1.29,8.79,alpha,1,16.00,-0.04,0.305,,,,,,,,,,,,
116,D,3/13/2006,2006,143.27,47.96,long rain,63.00,26.10,7,unstable,12.27,1.29,9.30,non-alpha,3,33.00,-0.04,0.617,,,,,,,,,,,,
44,A,3/13/2006,2006,163.50,51.20,long rain,63.00,26.10,15,unstable,15.35,1.29,8.24,non-alpha,2,0.00,0.14,NA,,,,,,,,,,,,
137,F,3/14/2006,2006,94.46,42.51,long rain,66.00,26.20,6,stable,15.34,1.29,9.80,alpha,1,0.00,-0.28,0.431,,,,,,,,,,,,
95,N,3/15/2006,2006,95.58,57.03,long rain,69.00,26.10,15,stable,15.34,1.29,16.36,non-alpha,12,0.00,-0.25,0.277,,,,,,,,,,,,
108,D,3/16/2006,2006,83.79,68.02,long rain,69.00,26.00,7,unstable,12.26,1.30,8.80,alpha,1,16.00,-0.04,0.305,,,,,,,,,,,,
152,K,3/17/2006,2006,84.33,36.03,long rain,70.00,25.90,9,stable,12.25,1.29,17.50,non-alpha,8,0.00,-0.30,NA,,,,,,,,,,,,
92,D,3/18/2006,2006,181.46,64.65,long rain,70.00,25.80,7,unstable,15.33,1.29,16.74,non-alpha,7,0.00,-0.34,NA,,,,,,,,,,,,
94,N,3/27/2006,2006,169.87,46.99,long rain,120.00,25.60,15,stable,15.31,1.27,10.85,non-alpha,6,0.00,0.05,NA,,,,,,,,,,,,
139,A,3/28/2006,2006,115.53,47.36,long rain,120.00,25.50,15,unstable,15.30,1.27,14.78,non-alpha,5,5.00,-0.27,0.325,,,,,,,,,,,,
94,N,3/30/2006,2006,143.03,50.21,long rain,111.00,25.30,15,stable,15.30,1.27,10.86,non-alpha,6,0.00,0.05,NA,,,,,,,,,,,,
172,N,4/6/2006,2006,117.46,100.26,long rain,77.00,25.30,15,stable,12.23,1.26,9.30,non-alpha,2,25.00,-0.26,0.517,,,,,,,,,,,,
128,F,4/10/2006,2006,139.00,151.67,long rain,74.00,25.20,6,stable,12.20,1.25,8.45,non-alpha,5,0.00,-0.28,0.302,,,,,,,,,,,,
108,D,4/10/2006,2006,94.48,94.14,long rain,74.00,25.20,7,unstable,13.86,1.25,8.87,alpha,1,17.00,0.45,0.305,,,,,,,,,,,,
137,F,4/10/2006,2006,118.10,69.49,long rain,74.00,25.20,6,stable,15.27,1.24,9.88,alpha,1,76.00,-0.28,0.431,,,,,,,,,,,,
139,A,4/14/2006,2006,73.05,63.12,long rain,74.00,25.10,15,unstable,15.26,1.23,14.83,non-alpha,4,16.00,0.04,0.325,,,,,,,,,,,,
134,A,4/18/2006,2006,105.96,55.77,long rain,74.00,25.00,15,unstable,15.25,1.22,11.44,non-alpha,11,10.00,-0.26,NA,,,,,,,,,,,,
158,A,4/20/2006,2006,99.28,63.41,long rain,73.00,24.90,15,unstable,15.24,1.21,13.52,non-alpha,8,0.00,0.04,0.368,,,,,,,,,,,,
134,A,4/20/2006,2006,87.74,65.68,long rain,73.00,24.90,15,unstable,15.24,1.21,11.45,non-alpha,11,10.00,-0.26,NA,,,,,,,,,,,,
26,A,4/20/2006,2006,78.58,70.99,long rain,73.00,24.90,15,unstable,15.24,1.21,9.57,non-alpha,2,6.00,0.04,NA,,,,,,,,,,,,
108,D,4/21/2006,2006,184.60,104.01,long rain,70.00,25.00,7,unstable,12.17,1.30,8.90,alpha,1,17.00,0.45,0.305,,,,,,,,,,,,
158,A,4/22/2006,2006,89.15,75.53,long rain,71.00,25.00,15,unstable,15.24,1.21,13.52,non-alpha,8,0.00,0.04,0.368,,,,,,,,,,,,
134,A,4/22/2006,2006,108.20,86.80,long rain,71.00,25.00,15,unstable,15.24,1.21,11.45,non-alpha,11,10.00,-0.26,NA,,,,,,,,,,,,
138,A,4/22/2006,2006,226.28,242.32,long rain,71.00,25.00,15,unstable,15.24,1.22,12.91,non-alpha,12,3.00,0.04,NA,,,,,,,,,,,,
139,A,4/25/2006,2006,153.23,69.64,long rain,28.00,24.70,15,unstable,15.23,1.21,14.86,non-alpha,4,16.00,0.04,0.325,,,,,,,,,,,,
107,D,4/25/2006,2006,121.26,52.56,long rain,28.00,24.70,7,unstable,13.82,1.21,8.26,non-alpha,3,0.00,-0.03,0.326,,,,,,,,,,,,
158,A,4/25/2006,2006,95.42,79.85,long rain,28.00,24.70,15,unstable,15.23,1.21,13.53,non-alpha,8,0.00,0.04,0.368,,,,,,,,,,,,
116,D,4/25/2006,2006,98.01,47.85,long rain,28.00,24.70,7,unstable,12.16,1.21,9.42,non-alpha,4,22.00,-0.33,0.617,,,,,,,,,,,,
107,D,4/27/2006,2006,97.70,29.03,long rain,34.00,24.60,7,unstable,12.15,1.20,8.26,non-alpha,3,0.00,-0.03,0.326,,,,,,,,,,,,
92,D,4/27/2006,2006,100.56,48.83,long rain,34.00,24.60,7,unstable,15.22,1.20,16.85,non-alpha,6,0.00,-0.33,NA,,,,,,,,,,,,
158,A,4/28/2006,2006,145.51,63.46,long rain,34.00,24.60,15,unstable,15.22,1.20,13.54,non-alpha,8,0.00,0.04,0.368,,,,,,,,,,,,
13,N,5/2/2006,2006,273.39,79.96,long rain,42.00,24.10,13,unstable,15.21,1.19,11.18,non-alpha,9,8.00,0.07,0.287,,,,,,,,,,,,
63,N,5/4/2006,2006,156.22,94.52,long rain,47.00,24.00,13,unstable,13.79,1.18,8.29,non-alpha,4,0.00,0.07,0.795,,,,,,,,,,,,
174,N,5/6/2006,2006,116.25,42.54,long rain,55.00,23.90,13,unstable,15.20,1.18,10.69,non-alpha,8,12.00,0.07,0.445,,,,,,,,,,,,
177,N,5/6/2006,2006,74.34,48.62,long rain,55.00,23.90,13,unstable,13.79,1.26,9.23,non-alpha,3,25.00,-0.23,0.508,,,,,,,,,,,,
63,N,5/6/2006,2006,88.54,86.19,long rain,55.00,23.90,13,unstable,12.13,1.18,8.30,non-alpha,4,0.00,0.07,0.795,,,,,,,,,,,,
164,K,5/9/2006,2006,76.55,71.03,long rain,45.00,24.00,7,stable,15.19,1.17,8.96,alpha,1,62.00,0.48,NA,,,,,,,,,,,,
123,N,5/12/2006,2006,48.96,40.07,long rain,39.00,23.90,13,unstable,12.13,1.24,8.69,non-alpha,5,12.00,0.37,0.476,,,,,,,,,,,,
144,F,5/13/2006,2006,141.35,83.34,long rain,39.00,23.90,6,stable,15.18,1.16,9.75,non-alpha,3,0.00,-0.27,0.539,,,,,,,,,,,,
137,F,5/16/2006,2006,118.85,95.44,long dry,41.00,24.00,6,stable,15.17,1.15,9.98,alpha,1,57.00,0.03,0.431,,,,,,,,,,,,
177,N,5/20/2006,2006,88.45,70.24,long dry,41.00,23.60,13,unstable,12.09,1.14,9.27,non-alpha,3,25.00,-0.23,0.508,,,,,,,,,,,,
137,F,6/5/2006,2006,118.02,80.23,long dry,6.00,23.30,6,unstable,15.12,1.10,10.03,alpha,1,49.00,-0.25,0.431,,,,,,,,,,,,
93,K,6/7/2006,2006,102.51,63.63,long dry,4.00,23.10,7,stable,15.11,1.10,16.04,non-alpha,4,0.00,0.04,0.645,,,,,,,,,,,,
112,F,7/4/2006,2006,117.80,64.55,long dry,0.00,22.10,9,unstable,11.97,1.03,14.13,non-alpha,6,0.00,-0.27,0.299,,,,,,,,,,,,
177,N,8/7/2006,2006,72.85,77.76,long dry,0.00,21.40,13,unstable,11.87,0.95,9.49,non-alpha,2,12.00,-0.24,0.508,,,,,,,,,,,,
89,K,8/9/2006,2006,119.87,159.96,long dry,0.00,21.40,8,unstable,14.94,0.95,13.35,non-alpha,3,0.00,-0.27,0.302,,,,,,,,,,,,
134,A,8/16/2006,2006,103.13,190.17,long dry,0.00,21.80,18,unstable,14.92,0.93,11.77,non-alpha,12,30.00,-0.23,NA,,,,,,,,,,,,
77,F,8/17/2006,2006,85.81,51.09,long dry,0.00,21.70,10,stable,14.92,0.92,11.70,alpha,1,10.00,-0.26,0.514,,,,,,,,,,,,
144,F,8/17/2006,2006,85.34,86.66,long dry,0.00,21.70,10,stable,14.92,0.92,10.01,non-alpha,4,0.00,-0.26,0.539,,,,,,,,,,,,
85,F,8/17/2006,2006,79.35,80.38,long dry,0.00,21.70,10,stable,14.92,0.92,15.73,non-alpha,3,0.00,-0.26,NA,,,,,,,,,,,,
89,K,8/26/2006,2006,91.21,83.20,long dry,0.00,21.90,8,unstable,14.89,1.85,13.40,non-alpha,3,0.00,-0.27,0.302,,,,,,,,,,,,
92,F,8/29/2006,2006,116.88,45.58,long dry,0.00,22.10,10,stable,14.88,0.89,17.19,non-alpha,9,0.00,-0.26,NA,,,,,,,,,,,,
174,N,8/30/2006,2006,179.05,103.66,long dry,0.00,22.10,13,unstable,14.88,0.89,11.01,non-alpha,7,10.00,-0.24,0.445,,,,,,,,,,,,
138,A,9/4/2006,2006,115.98,83.21,long dry,0.00,22.20,16,unstable,14.87,0.87,13.28,non-alpha,14,68.00,-0.26,NA,,,,,,,,,,,,
178,K,9/7/2006,2006,159.09,46.64,long dry,0.00,22.10,9,unstable,13.54,0.86,8.07,non-alpha,7,0.00,-0.33,0.272,,,,,,,,,,,,
19,A,9/8/2006,2006,128.50,46.07,long dry,0.00,22.20,16,unstable,14.90,0.86,10.07,non-alpha,8,0.00,0.22,0.531,,,,,,,,,,,,
134,A,9/8/2006,2006,87.76,62.04,long dry,0.00,22.20,16,unstable,14.85,0.86,11.84,non-alpha,12,0.00,-0.26,NA,,,,,,,,,,,,
28,F,9/9/2006,2006,104.79,85.48,long dry,0.00,22.20,11,stable,14.85,0.85,13.17,non-alpha,8,0.00,-0.28,0.276,,,,,,,,,,,,
108,D,9/9/2006,2006,119.00,80.43,long dry,0.00,22.20,4,unstable,11.78,0.85,9.28,alpha,1,100.00,0.13,0.305,,,,,,,,,,,,
111,D,9/9/2006,2006,119.25,49.05,long dry,0.00,22.20,4,unstable,11.78,0.85,7.57,non-alpha,2,0.00,-0.35,0.415,,,,,,,,,,,,
137,F,9/9/2006,2006,133.90,83.48,long dry,0.00,22.20,11,stable,14.85,0.92,10.29,non-alpha,2,0.00,0.02,0.431,,,,,,,,,,,,
116,D,9/9/2006,2006,75.72,50.33,long dry,0.00,22.20,4,unstable,11.78,0.85,9.79,non-alpha,3,0.00,-0.35,0.617,,,,,,,,,,,,
203,D,9/9/2006,2006,116.35,111.96,long dry,0.00,22.20,4,unstable,14.85,0.85,12.05,non-alpha,4,0.00,-0.35,NA,,,,,,,,,,,,
85,F,9/9/2006,2006,178.20,130.21,long dry,0.00,22.20,11,stable,14.85,1.81,15.79,non-alpha,3,79.00,-0.28,NA,,,,,,,,,,,,
92,F,9/9/2006,2006,161.94,145.24,long dry,0.00,22.20,11,stable,14.85,1.81,17.22,non-alpha,10,0.00,0.02,NA,,,,,,,,,,,,
107,K,9/11/2006,2006,110.74,91.48,long dry,0.00,22.10,9,unstable,11.78,0.85,8.64,non-alpha,2,30.00,0.67,0.326,,,,,,,,,,,,
123,N,9/12/2006,2006,114.22,127.14,long dry,0.00,22.20,14,unstable,13.43,0.91,9.02,non-alpha,4,27.00,0.52,0.476,,,,,,,,,,,,
10,N,9/12/2006,2006,138.83,68.49,long dry,0.00,22.20,14,unstable,14.84,0.91,18.13,non-alpha,10,0.00,0.52,0.593,,,,,,,,,,,,
57,N,9/12/2006,2006,128.52,71.26,long dry,0.00,22.20,14,unstable,13.43,0.91,9.35,alpha,1,42.00,0.44,0.707,,,,,,,,,,,,
29,N,9/12/2006,2006,190.59,76.43,long dry,0.00,22.20,14,unstable,14.84,0.91,17.95,non-alpha,12,0.00,-0.26,NA,,,,,,,,,,,,
164,K,9/13/2006,2006,80.25,56.03,long dry,0.00,22.20,9,unstable,14.84,0.90,9.30,alpha,1,37.00,0.71,NA,,,,,,,,,,,,
29,N,9/14/2006,2006,107.08,60.01,long dry,0.00,22.10,14,unstable,14.84,0.86,17.95,non-alpha,12,0.00,-0.26,NA,,,,,,,,,,,,
137,F,9/15/2006,2006,91.70,145.98,long dry,0.00,22.10,11,stable,14.88,0.86,10.31,non-alpha,2,0.00,0.02,0.431,,,,,,,,,,,,
99,K,9/16/2006,2006,189.82,81.93,long dry,0.00,22.20,9,unstable,14.87,0.85,8.97,non-alpha,4,17.00,0.15,0.827,,,,,,,,,,,,
144,F,9/19/2006,2006,116.56,83.59,long dry,0.00,22.30,11,stable,14.82,0.84,10.10,non-alpha,4,21.00,0.02,0.539,,,,,,,,,,,,
158,A,9/20/2006,2006,86.14,64.96,long dry,0.00,22.40,16,unstable,14.86,0.84,13.94,non-alpha,11,0.00,-0.26,0.368,,,,,,,,,,,,
123,N,9/20/2006,2006,101.94,127.66,long dry,0.00,22.40,14,unstable,13.41,0.86,9.05,non-alpha,4,27.00,0.52,0.476,,,,,,,,,,,,
19,A,9/20/2006,2006,90.11,47.14,long dry,0.00,22.40,16,unstable,14.82,0.84,10.11,non-alpha,8,0.00,0.22,0.531,,,,,,,,,,,,
57,N,9/20/2006,2006,81.26,57.78,long dry,0.00,22.40,14,unstable,11.75,0.84,9.37,alpha,1,42.00,0.44,0.707,,,,,,,,,,,,
29,N,9/20/2006,2006,71.23,49.85,long dry,0.00,22.40,14,unstable,14.86,0.84,17.97,non-alpha,12,0.00,-0.26,NA,,,,,,,,,,,,
134,A,9/20/2006,2006,90.93,127.77,long dry,0.00,22.40,16,unstable,14.82,1.78,11.87,non-alpha,12,0.00,-0.26,NA,,,,,,,,,,,,
123,N,9/23/2006,2006,94.60,109.34,long dry,0.00,22.60,14,unstable,13.40,0.83,9.05,non-alpha,4,27.00,0.52,0.476,,,,,,,,,,,,
10,N,9/23/2006,2006,116.98,63.17,long dry,0.00,22.60,14,unstable,14.85,0.89,18.16,non-alpha,10,0.00,0.52,0.593,,,,,,,,,,,,
178,K,9/25/2006,2006,136.45,50.63,long dry,0.00,22.60,9,unstable,13.40,0.82,8.12,non-alpha,7,0.00,-0.33,0.272,,,,,,,,,,,,
69,K,9/25/2006,2006,124.00,71.55,long dry,0.00,22.60,9,unstable,14.81,0.82,16.73,non-alpha,9,0.00,-0.33,NA,,,,,,,,,,,,
164,K,9/27/2006,2006,115.11,97.79,long dry,0.00,22.70,9,unstable,14.84,0.83,9.34,alpha,1,37.00,0.71,NA,,,,,,,,,,,,
196,A,9/28/2006,2006,136.29,122.47,long dry,0.00,22.60,16,unstable,14.80,0.82,9.09,non-alpha,3,0.00,-0.26,NA,,,,,,,,,,,,
26,A,9/28/2006,2006,163.74,64.43,long dry,0.00,22.60,16,unstable,14.80,0.82,10.01,alpha,1,0.00,0.04,NA,,,,,,,,,,,,
112,F,9/29/2006,2006,343.09,89.02,long dry,0.00,22.60,11,stable,11.91,0.82,14.37,non-alpha,7,0.00,-0.28,0.299,,,,,,,,,,,,
128,F,9/29/2006,2006,96.02,92.05,long dry,0.00,22.60,11,stable,11.73,0.82,8.92,non-alpha,6,0.00,-0.28,0.302,,,,,,,,,,,,
13,N,10/2/2006,2006,187.96,84.56,long dry,0.00,22.60,15,stable,14.79,0.81,11.60,non-alpha,7,33.00,-0.23,0.287,,,,,,,,,,,,
123,N,10/2/2006,2006,114.17,199.91,long dry,0.00,22.60,15,stable,13.38,0.81,9.08,non-alpha,4,0.00,0.07,0.476,,,,,,,,,,,,
116,D,10/3/2006,2006,148.30,65.71,long dry,0.00,22.70,6,unstable,13.38,0.81,9.86,non-alpha,3,0.00,-0.01,0.617,,,,,,,,,,,,
116,D,11/7/2006,2007,91.43,51.94,short rain,19.00,24.20,4,unstable,13.28,0.71,9.96,non-alpha,4,0.00,-0.34,0.617,,,,,,,,,,,,
141,N,11/8/2006,2007,101.89,92.96,short rain,22.00,24.20,18,stable,14.69,0.72,17.35,non-alpha,13,0.00,-0.25,0.286,,,,,,,,,,,,
146,K,11/8/2006,2007,177.52,99.17,short rain,22.00,24.20,10,unstable,14.69,0.71,10.04,non-alpha,5,17.00,0.42,0.606,,,,,,,,,,,,
164,K,11/8/2006,2007,74.78,52.89,short rain,22.00,24.20,10,unstable,14.73,0.71,9.46,alpha,1,0.00,0.32,NA,,,,,,,,,,,,
138,N,12/1/2006,2007,193.76,66.26,short rain,55.00,24.60,16,stable,14.62,0.65,13.52,non-alpha,10,0.00,-0.24,NA,,,,,,,,,,,,
18,A,12/4/2006,2007,130.30,65.19,short rain,63.00,24.50,12,stable,14.62,0.64,17.44,non-alpha,11,0.00,-0.21,0.701,,,,,,,,,,,,
134,A,12/4/2006,2007,101.72,83.00,short rain,63.00,24.50,12,stable,14.62,0.64,12.07,non-alpha,9,0.00,-0.21,NA,,,,,,,,,,,,
203,D,12/5/2006,2007,243.11,75.72,short rain,63.00,24.60,4,unstable,14.61,0.64,12.29,non-alpha,3,79.00,-0.28,NA,,,,,,,,,,,,
92,F,12/5/2006,2007,165.65,133.96,short rain,63.00,24.60,11,unstable,14.65,0.65,17.45,non-alpha,10,0.00,-0.22,NA,,,,,,,,,,,,
120,K,12/6/2006,2007,305.92,86.26,short rain,64.00,24.60,12,unstable,14.60,0.65,19.94,non-alpha,10,0.00,-0.21,0.287,,,,,,,,,,,,
176,N,12/7/2006,2007,111.46,38.36,short rain,64.00,24.60,16,stable,14.60,0.64,14.99,non-alpha,9,0.00,0.28,0.275,,,,,,,,,,,,
141,N,12/7/2006,2007,163.31,58.29,short rain,64.00,24.60,16,stable,14.57,0.65,17.43,non-alpha,14,0.00,-0.20,0.286,,,,,,,,,,,,
108,D,12/7/2006,2007,167.45,79.01,short rain,64.00,24.60,4,unstable,13.21,0.65,9.53,alpha,1,0.00,0.20,0.305,,,,,,,,,,,,
172,N,12/7/2006,2007,186.02,47.09,short rain,64.00,24.60,16,stable,12.87,0.64,9.97,non-alpha,2,9.00,-0.20,0.517,,,,,,,,,,,,
29,N,12/7/2006,2007,116.32,45.18,short rain,64.00,24.60,16,stable,14.57,0.64,18.18,non-alpha,15,8.00,-0.20,NA,,,,,,,,,,,,
28,F,12/8/2006,2007,152.49,65.13,short rain,61.00,24.60,11,unstable,14.57,0.65,13.41,non-alpha,8,15.00,-0.22,0.276,,,,,,,,,,,,
112,F,12/8/2006,2007,77.71,91.43,short rain,61.00,24.60,11,unstable,11.55,0.69,14.56,non-alpha,7,0.00,-0.22,0.299,,,,,,,,,,,,
113,F,12/8/2006,2007,141.08,92.90,short rain,61.00,24.60,11,unstable,11.55,0.64,7.72,alpha,1,9.00,-0.22,0.391,,,,,,,,,,,,
77,F,12/8/2006,2007,133.77,41.38,short rain,61.00,24.60,11,unstable,14.57,0.64,12.01,non-alpha,2,14.00,-0.22,0.514,,,,,,,,,,,,
144,F,12/8/2006,2007,106.10,101.21,short rain,61.00,24.60,11,unstable,14.57,1.56,10.32,non-alpha,5,10.00,0.38,0.539,,,,,,,,,,,,
10,N,12/9/2006,2007,128.58,84.92,short rain,59.00,24.60,16,stable,14.57,0.64,18.37,non-alpha,11,0.00,0.28,0.593,,,,,,,,,,,,
138,N,12/9/2006,2007,95.11,46.04,short rain,59.00,24.60,16,stable,14.57,0.64,13.54,non-alpha,10,0.00,-0.24,NA,,,,,,,,,,,,
196,A,1/3/2007,2007,94.48,130.36,short rain,232.00,24.40,11,unstable,14.50,0.61,9.36,non-alpha,2,0.00,0.49,NA,,,,,,,,,,,,
69,K,1/11/2007,2007,105.60,61.85,short rain,263.00,23.90,12,unstable,14.48,0.59,17.02,non-alpha,11,0.00,-0.27,NA,,,,,,,,,,,,
94,N,1/16/2007,2007,209.47,24.96,short rain,232.00,23.70,16,stable,14.46,0.54,11.66,non-alpha,7,0.00,0.22,NA,,,,,,,,,,,,
108,D,1/18/2007,2007,158.28,38.01,short rain,234.00,23.70,4,unstable,11.44,0.53,9.64,non-alpha,2,0.00,0.29,0.305,,,,,,,,,,,,
139,K,1/25/2007,2007,71.27,80.44,short rain,137.00,23.10,12,unstable,14.44,0.51,15.61,non-alpha,4,0.00,0.03,0.325,,,,,,,,,,,,
107,K,1/25/2007,2007,56.67,73.60,short rain,137.00,23.10,12,unstable,11.42,0.51,9.01,alpha,1,0.00,0.58,0.326,,,,,,,,,,,,
88,F,1/26/2007,2007,110.96,54.66,short rain,123.00,23.10,12,unstable,14.46,0.51,14.12,non-alpha,11,7.00,0.06,0.239,,,,,,,,,,,,
111,D,1/27/2007,2007,130.96,110.33,short rain,116.00,23.10,4,unstable,11.42,1.42,7.95,alpha,1,0.00,-0.01,0.415,,,,,,,,,,,,
116,D,1/27/2007,2007,120.14,61.32,short rain,116.00,23.10,4,unstable,11.42,1.42,10.18,non-alpha,4,58.00,-0.31,0.617,,,,,,,,,,,,
169,K,1/29/2007,2007,62.92,119.32,short rain,73.00,23.10,12,unstable,14.43,1.42,13.10,non-alpha,9,0.00,0.03,0.276,,,,,,,,,,,,
5,A,2/8/2007,2007,49.59,49.73,short dry,23.00,23.60,11,unstable,14.40,1.39,9.54,alpha,1,0.00,0.05,0.286,,,,,,,,,,,,
120,K,2/8/2007,2007,129.31,86.17,short dry,23.00,23.60,12,unstable,14.40,1.39,20.12,non-alpha,10,0.00,-0.29,0.287,,,,,,,,,,,,
107,K,2/8/2007,2007,92.97,82.69,short dry,23.00,23.60,12,unstable,11.38,1.39,9.05,alpha,1,0.00,0.61,0.326,,,,,,,,,,,,
69,K,2/8/2007,2007,132.62,73.88,short dry,23.00,23.60,12,unstable,14.40,1.39,17.10,non-alpha,12,0.00,-0.29,NA,,,,,,,,,,,,
169,K,2/10/2007,2007,72.81,92.98,short dry,23.00,23.60,12,unstable,14.39,1.39,13.13,non-alpha,8,0.00,-0.29,0.276,,,,,,,,,,,,
134,A,2/12/2007,2007,57.16,73.12,short dry,23.00,23.70,11,unstable,14.39,1.38,12.27,non-alpha,8,0.00,-0.25,NA,,,,,,,,,,,,
196,A,2/14/2007,2007,49.69,34.36,short dry,31.00,23.80,11,unstable,14.38,1.38,9.47,non-alpha,6,0.00,0.23,NA,,,,,,,,,,,,
196,A,2/17/2007,2007,46.41,23.06,short dry,29.00,23.80,11,unstable,14.45,1.37,9.48,non-alpha,6,0.00,0.23,NA,,,,,,,,,,,,
28,F,2/19/2007,2007,121.15,89.17,short dry,29.00,23.80,13,stable,14.45,1.36,13.61,non-alpha,9,0.00,0.05,0.276,,,,,,,,,,,,
5,A,2/21/2007,2007,66.98,62.23,short dry,29.00,23.90,11,unstable,14.36,1.36,9.58,alpha,1,0.00,0.05,0.286,,,,,,,,,,,,
146,K,2/22/2007,2007,53.72,67.44,short dry,29.00,24.00,12,unstable,14.36,1.36,10.33,non-alpha,5,42.00,-0.29,0.606,,,,,,,,,,,,
108,D,2/23/2007,2007,118.20,41.80,short dry,29.00,24.00,4,unstable,12.99,1.35,9.74,non-alpha,2,0.00,-0.04,0.305,,,,,,,,,,,,
108,D,2/23/2007,2007,81.35,81.81,short dry,29.00,24.00,4,unstable,11.39,1.35,9.74,non-alpha,2,0.00,-0.04,0.305,,,,,,,,,,,,
158,A,2/23/2007,2007,57.95,34.96,short dry,29.00,24.00,11,unstable,14.36,1.35,14.36,non-alpha,9,0.00,-0.25,0.368,,,,,,,,,,,,
116,D,2/23/2007,2007,46.71,43.62,short dry,29.00,24.00,4,unstable,11.39,1.35,10.25,non-alpha,3,0.00,-0.04,0.617,,,,,,,,,,,,
26,A,2/23/2007,2007,85.63,38.04,short dry,29.00,24.00,11,unstable,14.36,1.35,10.41,non-alpha,2,0.00,-0.25,NA,,,,,,,,,,,,
202,A,2/23/2007,2007,102.21,58.35,short dry,29.00,24.00,11,unstable,14.38,1.35,8.58,non-alpha,11,0.00,-0.25,NA,,,,,,,,,,,,
147,A,2/23/2007,2007,64.89,39.16,short dry,29.00,24.00,11,unstable,14.36,1.35,15.37,non-alpha,7,0.00,-0.25,NA,,,,,,,,,,,,
134,A,2/23/2007,2007,69.15,87.52,short dry,29.00,24.00,11,unstable,14.36,1.35,12.30,non-alpha,8,0.00,-0.25,NA,,,,,,,,,,,,
127,K,2/24/2007,2007,63.93,40.56,short dry,29.00,24.00,12,unstable,14.36,1.35,9.59,non-alpha,2,0.00,0.01,NA,,,,,,,,,,,,
174,N,2/26/2007,2007,248.86,68.04,short dry,29.00,24.30,13,stable,14.35,1.35,11.50,non-alpha,6,0.00,-0.19,0.445,,,,,,,,,,,,
177,N,2/26/2007,2007,92.08,66.79,short dry,29.00,24.30,13,stable,11.38,1.35,10.04,non-alpha,3,16.00,-0.19,0.508,,,,,,,,,,,,
161,F,3/5/2007,2007,131.61,148.17,long rain,8.00,24.60,13,stable,12.96,1.33,7.05,non-alpha,8,0.00,0.03,0.352,,,,,,,,,,,,
85,F,3/5/2007,2007,120.96,64.47,long rain,8.00,24.60,13,stable,14.33,1.33,16.28,non-alpha,3,0.00,-0.27,NA,,,,,,,,,,,,
111,D,3/7/2007,2007,109.99,88.80,long rain,8.00,24.70,5,stable,11.36,1.32,8.06,alpha,1,0.00,0.56,0.415,,,,,,,,,,,,
203,D,3/8/2007,2007,83.82,51.73,long rain,8.00,24.70,5,stable,14.32,1.32,12.54,non-alpha,4,0.00,-0.29,NA,,,,,,,,,,,,
112,F,3/10/2007,2007,51.96,63.14,long rain,8.00,24.80,13,stable,11.35,1.32,14.81,non-alpha,9,0.00,-0.27,0.299,,,,,,,,,,,,
128,F,3/10/2007,2007,42.26,177.55,long rain,8.00,24.80,13,stable,11.35,1.32,9.37,non-alpha,6,15.00,-0.27,0.302,,,,,,,,,,,,
189,N,3/10/2007,2007,69.74,29.51,long rain,8.00,24.80,14,stable,11.35,1.32,7.22,non-alpha,8,0.00,-0.19,0.313,,,,,,,,,,,,
161,F,3/10/2007,2007,74.49,147.95,long rain,8.00,24.80,13,stable,11.35,1.32,7.07,non-alpha,8,0.00,0.03,0.352,,,,,,,,,,,,
158,A,3/16/2007,2007,75.74,47.11,long rain,0.00,25.20,12,stable,14.30,1.30,14.42,non-alpha,9,0.00,-0.21,0.368,,,,,,,,,,,,
